customer_id,customer_code,gender,age_group,loyalty_tier,signup_date,preferred_device,country
15074,CUST_15074,Female,26-35,Gold,2011-01-17,Mobile App,United Kingdom
15075,CUST_15075,Male,36-50,Bronze,2011-05-05,Tablet,United Kingdom
15076,CUST_15076,Female,36-50,Silver,2010-02-15,Mobile Web,United Kingdom
15078,CUST_15078,Male,36-50,Bronze,2011-03-12,Mobile App,United Kingdom
15079,CUST_15079,Female,26-35,Bronze,2009-08-16,Desktop Web,United Kingdom
15081,CUST_15081,Female,36-50,Silver,2010-10-17,Mobile App,United Kingdom
15083,CUST_15083,Male,18-25,Bronze,2009-04-14,Mobile App,United Kingdom
15087,CUST_15087,Female,26-35,Gold,2009-12-03,Mobile App,United Kingdom
15088,CUST_15088,Male,36-50,Silver,2010-01-05,Mobile App,United Kingdom
15089,CUST_15089,Male,36-50,Silver,2010-09-25,Mobile Web,United Kingdom
15090,CUST_15090,Male,65+,Bronze,2011-10-26,Desktop Web,United Kingdom
15091,CUST_15091,Male,26-35,Silver,2011-01-30,Tablet,United Kingdom
15092,CUST_15092,Female,26-35,Silver,2009-07-28,Desktop Web,United Kingdom
15093,CUST_15093,Female,26-35,Silver,2011-07-12,Mobile App,United Kingdom
15095,CUST_15095,Female,26-35,Silver,2011-07-11,Desktop Web,United Kingdom
15096,CUST_15096,Male,51-65,Bronze,2009-06-14,Tablet,United Kingdom
15097,CUST_15097,Non-Binary,36-50,Bronze,2011-08-28,Desktop Web,United Kingdom
15098,CUST_15098,Female,51-65,Bronze,2011-08-08,Desktop Web,United Kingdom
15099,CUST_15099,Male,26-35,Bronze,2009-10-13,Mobile Web,United Kingdom
15100,CUST_15100,Female,51-65,Bronze,2010-06-20,Mobile App,United Kingdom
15101,CUST_15101,Male,18-25,Silver,2011-10-26,Desktop Web,United Kingdom
15103,CUST_15103,Female,51-65,Gold,2011-06-06,Mobile Web,United Kingdom
15104,CUST_15104,Non-Binary,26-35,Bronze,2009-11-06,Tablet,United Kingdom
15105,CUST_15105,Male,26-35,Platinum,2010-06-01,Mobile App,United Kingdom
15106,CUST_15106,Female,36-50,Silver,2009-09-09,Desktop Web,United Kingdom
15107,CUST_15107,Female,51-65,Gold,2010-11-26,Desktop Web,United Kingdom
15108,CUST_15108,Female,18-25,Silver,2010-08-21,Mobile App,European Community
15109,CUST_15109,Female,26-35,Silver,2010-09-26,Desktop Web,United Kingdom
15110,CUST_15110,Female,51-65,Bronze,2010-12-17,Mobile App,United Kingdom
15111,CUST_15111,Male,26-35,Bronze,2010-03-15,Mobile App,United Kingdom
15113,CUST_15113,Male,26-35,Bronze,2009-04-06,Mobile App,United Kingdom
15114,CUST_15114,Male,26-35,Silver,2009-07-29,Desktop Web,United Kingdom
15115,CUST_15115,Female,26-35,Bronze,2009-05-08,Mobile App,United Kingdom
15116,CUST_15116,Male,51-65,Gold,2010-12-11,Desktop Web,United Kingdom
15117,CUST_15117,Male,36-50,Bronze,2009-09-09,Mobile App,United Kingdom
15118,CUST_15118,Female,36-50,Gold,2010-01-16,Mobile App,United Kingdom
15119,CUST_15119,Male,65+,Bronze,2009-08-06,Mobile App,United Kingdom
15120,CUST_15120,Male,26-35,Bronze,2009-03-15,Mobile App,United Kingdom
15121,CUST_15121,Female,18-25,Bronze,2011-05-22,Desktop Web,United Kingdom
15122,CUST_15122,Female,26-35,Bronze,2009-10-26,Desktop Web,United Kingdom
15123,CUST_15123,Female,26-35,Bronze,2010-08-13,Mobile App,United Kingdom
15124,CUST_15124,Female,26-35,Gold,2011-01-11,Mobile App,United Kingdom
15125,CUST_15125,Male,51-65,Bronze,2010-02-08,Desktop Web,United Kingdom
15127,CUST_15127,Male,36-50,Bronze,2009-08-12,Mobile App,United Kingdom
15128,CUST_15128,Male,26-35,Gold,2011-05-16,Tablet,United Kingdom
15129,CUST_15129,Female,36-50,Bronze,2011-03-17,Desktop Web,United Kingdom
15130,CUST_15130,Female,36-50,Platinum,2009-11-13,Mobile App,United Kingdom
15132,CUST_15132,Male,51-65,Platinum,2009-06-16,Mobile App,United Kingdom
15133,CUST_15133,Male,51-65,Bronze,2009-11-13,Desktop Web,United Kingdom
15134,CUST_15134,Female,36-50,Bronze,2010-05-06,Mobile App,United Kingdom
15135,CUST_15135,Female,36-50,Bronze,2009-09-09,Mobile App,United Kingdom
15136,CUST_15136,Male,36-50,Gold,2009-01-09,Mobile App,United Kingdom
15139,CUST_15139,Female,36-50,Silver,2009-01-25,Desktop Web,United Kingdom
15140,CUST_15140,Female,18-25,Silver,2009-09-17,Desktop Web,United Kingdom
15142,CUST_15142,Male,18-25,Gold,2010-06-04,Mobile App,United Kingdom
15143,CUST_15143,Female,36-50,Bronze,2011-05-09,Desktop Web,United Kingdom
15144,CUST_15144,Female,26-35,Gold,2009-02-15,Mobile App,United Kingdom
15145,CUST_15145,Female,18-25,Silver,2009-02-08,Desktop Web,United Kingdom
15146,CUST_15146,Female,36-50,Silver,2009-07-22,Mobile App,United Kingdom
15147,CUST_15147,Male,18-25,Gold,2011-02-08,Desktop Web,United Kingdom
15148,CUST_15148,Female,36-50,Silver,2009-03-03,Tablet,United Kingdom
15149,CUST_15149,Female,36-50,Bronze,2009-08-01,Mobile App,United Kingdom
15150,CUST_15150,Male,65+,Bronze,2009-04-02,Mobile App,United Kingdom
15152,CUST_15152,Male,26-35,Silver,2011-10-12,Mobile App,United Kingdom
15153,CUST_15153,Male,18-25,Bronze,2010-06-06,Mobile App,United Kingdom
15154,CUST_15154,Female,36-50,Platinum,2011-01-16,Mobile App,United Kingdom
15156,CUST_15156,Female,51-65,Bronze,2010-02-18,Mobile Web,United Kingdom
15157,CUST_15157,Non-Binary,65+,Silver,2009-05-30,Mobile Web,United Kingdom
15158,CUST_15158,Male,26-35,Silver,2011-06-25,Mobile App,United Kingdom
15159,CUST_15159,Female,26-35,Bronze,2011-08-27,Desktop Web,United Kingdom
15160,CUST_15160,Female,51-65,Gold,2011-06-12,Desktop Web,United Kingdom
15163,CUST_15163,Female,26-35,Gold,2011-06-12,Desktop Web,United Kingdom
15164,CUST_15164,Male,36-50,Silver,2010-12-03,Mobile App,United Kingdom
15165,CUST_15165,Male,26-35,Bronze,2009-02-05,Mobile App,United Kingdom
15167,CUST_15167,Female,18-25,Bronze,2009-10-01,Desktop Web,United Kingdom
15168,CUST_15168,Female,26-35,Bronze,2009-05-03,Mobile App,United Kingdom
15171,CUST_15171,Male,26-35,Bronze,2010-03-27,Desktop Web,United Kingdom
15172,CUST_15172,Male,36-50,Silver,2009-11-14,Desktop Web,United Kingdom
15174,CUST_15174,Female,51-65,Platinum,2010-03-18,Mobile App,United Kingdom
15175,CUST_15175,Male,26-35,Silver,2011-03-27,Mobile App,United Kingdom
15178,CUST_15178,Male,51-65,Gold,2011-03-25,Mobile Web,United Kingdom
15179,CUST_15179,Female,18-25,Silver,2011-09-11,Desktop Web,United Kingdom
15180,CUST_15180,Male,36-50,Silver,2011-05-25,Mobile Web,United Kingdom
15181,CUST_15181,Female,18-25,Gold,2010-10-27,Mobile App,United Kingdom
15182,CUST_15182,Male,51-65,Silver,2010-06-06,Desktop Web,United Kingdom
15184,CUST_15184,Male,36-50,Gold,2010-08-26,Desktop Web,United Kingdom
15185,CUST_15185,Male,36-50,Bronze,2011-05-24,Mobile Web,United Kingdom
15186,CUST_15186,Male,51-65,Bronze,2011-10-06,Mobile App,United Kingdom
15187,CUST_15187,Female,36-50,Gold,2009-05-05,Mobile App,United Kingdom
15189,CUST_15189,Male,65+,Silver,2010-07-13,Mobile App,United Kingdom
15192,CUST_15192,Male,36-50,Gold,2011-04-13,Mobile Web,United Kingdom
15193,CUST_15193,Female,51-65,Platinum,2009-02-13,Mobile Web,United Kingdom
15194,CUST_15194,Male,36-50,Bronze,2010-10-20,Tablet,United Kingdom
15195,CUST_15195,Male,18-25,Silver,2009-09-30,Tablet,United Kingdom
15197,CUST_15197,Female,36-50,Bronze,2009-10-26,Mobile App,United Kingdom
15198,CUST_15198,Male,18-25,Silver,2011-05-31,Mobile App,United Kingdom
15199,CUST_15199,Male,36-50,Gold,2010-10-06,Mobile App,United Kingdom
15201,CUST_15201,Female,26-35,Bronze,2010-10-02,Mobile App,United Kingdom
15203,CUST_15203,Non-Binary,36-50,Silver,2009-06-30,Mobile Web,United Kingdom
15204,CUST_15204,Female,18-25,Silver,2010-12-29,Mobile Web,United Kingdom
15205,CUST_15205,Female,26-35,Bronze,2009-08-15,Mobile App,United Kingdom
15206,CUST_15206,Female,26-35,Gold,2011-01-15,Desktop Web,United Kingdom
15208,CUST_15208,Male,65+,Silver,2009-09-11,Mobile Web,United Kingdom
15210,CUST_15210,Male,26-35,Platinum,2010-08-11,Desktop Web,United Kingdom
15211,CUST_15211,Female,26-35,Bronze,2010-12-13,Mobile App,United Kingdom
15212,CUST_15212,Female,36-50,Bronze,2011-04-06,Desktop Web,United Kingdom
15213,CUST_15213,Male,36-50,Silver,2010-12-17,Mobile App,United Kingdom
15214,CUST_15214,Female,26-35,Bronze,2011-04-23,Desktop Web,United Kingdom
15215,CUST_15215,Male,26-35,Platinum,2009-03-11,Mobile App,United Kingdom
15216,CUST_15216,Male,26-35,Bronze,2011-05-31,Mobile App,United Kingdom
15218,CUST_15218,Female,65+,Gold,2009-08-30,Tablet,United Kingdom
15219,CUST_15219,Male,18-25,Silver,2009-06-14,Desktop Web,United Kingdom
15220,CUST_15220,Female,26-35,Bronze,2011-09-11,Desktop Web,United Kingdom
15221,CUST_15221,Non-Binary,18-25,Bronze,2009-06-09,Tablet,United Kingdom
15222,CUST_15222,Male,26-35,Silver,2009-07-18,Mobile App,United Kingdom
15223,CUST_15223,Male,36-50,Silver,2009-10-13,Mobile App,United Kingdom
15224,CUST_15224,Female,26-35,Bronze,2009-05-21,Mobile Web,United Kingdom
15225,CUST_15225,Male,18-25,Gold,2010-06-01,Mobile App,United Kingdom
15226,CUST_15226,Female,26-35,Bronze,2011-08-29,Desktop Web,United Kingdom
15227,CUST_15227,Female,18-25,Bronze,2010-09-10,Mobile App,United Kingdom
15228,CUST_15228,Female,18-25,Silver,2010-09-29,Mobile App,United Kingdom
15230,CUST_15230,Male,51-65,Bronze,2009-02-05,Desktop Web,United Kingdom
15232,CUST_15232,Male,36-50,Platinum,2009-05-29,Mobile App,United Kingdom
15234,CUST_15234,Male,51-65,Bronze,2010-03-10,Desktop Web,United Kingdom
15235,CUST_15235,Male,51-65,Bronze,2009-04-30,Desktop Web,United Kingdom
15236,CUST_15236,Female,36-50,Bronze,2010-02-08,Mobile Web,United Kingdom
15237,CUST_15237,Male,18-25,Silver,2010-11-21,Desktop Web,United Kingdom
15238,CUST_15238,Female,36-50,Silver,2009-09-11,Mobile App,United Kingdom
15239,CUST_15239,Male,51-65,Silver,2011-02-13,Mobile Web,United Kingdom
15240,CUST_15240,Male,36-50,Bronze,2011-03-15,Desktop Web,United Kingdom
15241,CUST_15241,Male,36-50,Bronze,2009-09-01,Desktop Web,United Kingdom
15243,CUST_15243,Male,26-35,Gold,2009-01-09,Mobile Web,United Kingdom
15244,CUST_15244,Female,51-65,Bronze,2010-11-23,Desktop Web,United Kingdom
15245,CUST_15245,Female,36-50,Gold,2010-12-23,Desktop Web,United Kingdom
15246,CUST_15246,Male,65+,Bronze,2010-01-08,Desktop Web,United Kingdom
15247,CUST_15247,Female,26-35,Gold,2009-03-15,Mobile App,United Kingdom
15249,CUST_15249,Female,26-35,Bronze,2010-06-30,Mobile App,United Kingdom
15251,CUST_15251,Female,26-35,Silver,2010-06-30,Desktop Web,United Kingdom
15252,CUST_15252,Male,36-50,Bronze,2011-03-20,Mobile App,United Kingdom
15253,CUST_15253,Female,26-35,Bronze,2009-02-06,Mobile App,United Kingdom
15254,CUST_15254,Female,18-25,Bronze,2009-04-16,Mobile App,United Kingdom
15255,CUST_15255,Male,65+,Bronze,2010-01-22,Desktop Web,United Kingdom
15256,CUST_15256,Male,18-25,Bronze,2010-09-26,Mobile App,United Kingdom
15257,CUST_15257,Female,51-65,Silver,2010-12-24,Desktop Web,United Kingdom
15258,CUST_15258,Female,26-35,Silver,2011-01-19,Mobile App,United Kingdom
15260,CUST_15260,Female,51-65,Gold,2011-03-27,Desktop Web,United Kingdom
15261,CUST_15261,Female,36-50,Silver,2009-11-25,Mobile App,United Kingdom
15262,CUST_15262,Female,51-65,Silver,2010-10-11,Desktop Web,United Kingdom
15263,CUST_15263,Male,51-65,Bronze,2009-11-04,Mobile App,United Kingdom
15264,CUST_15264,Male,18-25,Silver,2009-06-06,Tablet,United Kingdom
15265,CUST_15265,Male,18-25,Bronze,2009-11-06,Mobile Web,United Kingdom
15266,CUST_15266,Female,26-35,Gold,2009-03-09,Mobile Web,United Kingdom
15267,CUST_15267,Male,36-50,Bronze,2009-07-20,Mobile Web,United Kingdom
15269,CUST_15269,Female,51-65,Bronze,2011-04-14,Mobile App,United Kingdom
15270,CUST_15270,Non-Binary,26-35,Silver,2009-11-18,Desktop Web,United Kingdom
15271,CUST_15271,Male,36-50,Bronze,2011-09-08,Desktop Web,United Kingdom
15272,CUST_15272,Female,26-35,Gold,2011-07-01,Desktop Web,United Kingdom
15274,CUST_15274,Male,51-65,Gold,2009-10-20,Mobile Web,United Kingdom
15275,CUST_15275,Female,65+,Bronze,2010-02-20,Desktop Web,United Kingdom
15276,CUST_15276,Male,26-35,Bronze,2010-02-12,Tablet,United Kingdom
15277,CUST_15277,Female,26-35,Silver,2009-04-12,Mobile App,United Kingdom
15279,CUST_15279,Female,18-25,Silver,2009-08-11,Mobile Web,United Kingdom
15280,CUST_15280,Male,36-50,Bronze,2011-05-30,Desktop Web,United Kingdom
15281,CUST_15281,Female,36-50,Silver,2011-10-22,Desktop Web,United Kingdom
15286,CUST_15286,Male,18-25,Silver,2010-06-05,Mobile App,United Kingdom
15287,CUST_15287,Female,26-35,Bronze,2009-02-16,Desktop Web,United Kingdom
15288,CUST_15288,Male,26-35,Bronze,2010-10-05,Mobile Web,United Kingdom
15289,CUST_15289,Male,36-50,Gold,2009-03-28,Mobile App,United Kingdom
15290,CUST_15290,Female,36-50,Bronze,2010-02-13,Desktop Web,United Kingdom
15291,CUST_15291,Female,18-25,Gold,2009-02-19,Mobile App,United Kingdom
15292,CUST_15292,Female,36-50,Bronze,2011-01-24,Tablet,United Kingdom
15296,CUST_15296,Female,36-50,Silver,2011-06-19,Desktop Web,United Kingdom
15297,CUST_15297,Female,26-35,Gold,2011-04-12,Mobile App,United Kingdom
15298,CUST_15298,Male,18-25,Gold,2010-08-06,Mobile App,United Kingdom
15299,CUST_15299,Male,36-50,Bronze,2011-04-07,Desktop Web,United Kingdom
15300,CUST_15300,Male,65+,Bronze,2010-02-26,Mobile App,United Kingdom
15301,CUST_15301,Male,26-35,Gold,2010-07-25,Desktop Web,United Kingdom
15303,CUST_15303,Male,26-35,Bronze,2011-03-31,Mobile Web,United Kingdom
15304,CUST_15304,Male,26-35,Bronze,2011-08-05,Mobile Web,United Kingdom
15306,CUST_15306,Female,36-50,Gold,2011-03-18,Mobile App,United Kingdom
15307,CUST_15307,Male,26-35,Bronze,2011-03-14,Tablet,United Kingdom
15308,CUST_15308,Male,26-35,Bronze,2011-01-30,Desktop Web,United Kingdom
15311,CUST_15311,Male,36-50,Bronze,2011-09-12,Mobile App,United Kingdom
15312,CUST_15312,Female,36-50,Silver,2010-05-17,Mobile App,United Kingdom
15313,CUST_15313,Female,26-35,Silver,2009-07-22,Mobile App,United Kingdom
15314,CUST_15314,Female,26-35,Bronze,2010-02-20,Mobile Web,United Kingdom
15315,CUST_15315,Male,36-50,Bronze,2010-12-23,Mobile App,United Kingdom
15316,CUST_15316,Male,18-25,Bronze,2011-07-01,Mobile App,United Kingdom
15318,CUST_15318,Female,18-25,Silver,2011-05-12,Desktop Web,United Kingdom
15319,CUST_15319,Non-Binary,51-65,Bronze,2010-02-24,Desktop Web,United Kingdom
15320,CUST_15320,Female,18-25,Gold,2011-06-08,Desktop Web,United Kingdom
15321,CUST_15321,Female,36-50,Bronze,2009-03-21,Desktop Web,United Kingdom
15322,CUST_15322,Female,51-65,Platinum,2009-03-04,Mobile App,United Kingdom
15325,CUST_15325,Male,26-35,Bronze,2009-08-19,Mobile Web,United Kingdom
15326,CUST_15326,Male,26-35,Gold,2009-05-22,Mobile App,United Kingdom
15327,CUST_15327,Female,36-50,Bronze,2010-03-14,Desktop Web,United Kingdom
15329,CUST_15329,Male,51-65,Bronze,2010-02-28,Desktop Web,United Kingdom
15330,CUST_15330,Female,51-65,Gold,2010-11-21,Mobile App,United Kingdom
15332,CUST_15332,Male,36-50,Gold,2009-11-08,Tablet,Lithuania
15333,CUST_15333,Male,18-25,Bronze,2010-09-02,Desktop Web,United Kingdom
15334,CUST_15334,Male,36-50,Silver,2010-06-24,Mobile App,United Kingdom
15335,CUST_15335,Female,26-35,Silver,2011-05-20,Mobile Web,United Kingdom
15339,CUST_15339,Male,26-35,Gold,2011-07-10,Desktop Web,United Kingdom
15341,CUST_15341,Male,18-25,Bronze,2010-07-09,Desktop Web,United Kingdom
15342,CUST_15342,Female,26-35,Silver,2010-07-30,Desktop Web,United Kingdom
15343,CUST_15343,Male,36-50,Silver,2011-05-28,Mobile Web,United Kingdom
15344,CUST_15344,Female,26-35,Bronze,2010-06-26,Mobile App,United Kingdom
15345,CUST_15345,Male,26-35,Gold,2011-07-24,Mobile App,United Kingdom
15346,CUST_15346,Female,26-35,Bronze,2010-06-02,Desktop Web,United Kingdom
15347,CUST_15347,Male,51-65,Bronze,2009-02-26,Mobile App,United Kingdom
15348,CUST_15348,Male,36-50,Silver,2009-12-18,Desktop Web,United Kingdom
15349,CUST_15349,Female,26-35,Silver,2010-08-22,Mobile App,United Kingdom
15350,CUST_15350,Female,18-25,Bronze,2011-03-30,Mobile App,United Kingdom
15351,CUST_15351,Female,26-35,Bronze,2011-09-28,Mobile App,United Kingdom
15353,CUST_15353,Female,51-65,Platinum,2010-04-22,Desktop Web,United Kingdom
15355,CUST_15355,Female,36-50,Bronze,2010-12-30,Mobile Web,United Kingdom
15356,CUST_15356,Male,36-50,Silver,2010-10-11,Mobile App,United Kingdom
15358,CUST_15358,Female,36-50,Silver,2009-05-30,Desktop Web,United Kingdom
15360,CUST_15360,Female,26-35,Bronze,2011-02-28,Mobile App,United Kingdom
15361,CUST_15361,Male,51-65,Platinum,2011-09-12,Desktop Web,United Kingdom
15363,CUST_15363,Female,36-50,Silver,2010-07-13,Mobile App,United Kingdom
15364,CUST_15364,Male,18-25,Silver,2009-05-12,Desktop Web,United Kingdom
15365,CUST_15365,Male,18-25,Silver,2010-10-11,Desktop Web,United Kingdom
15366,CUST_15366,Male,36-50,Silver,2011-04-07,Mobile Web,United Kingdom
15367,CUST_15367,Male,51-65,Silver,2010-10-07,Mobile App,United Kingdom
15368,CUST_15368,Male,26-35,Gold,2010-05-15,Desktop Web,United Kingdom
15369,CUST_15369,Female,51-65,Bronze,2011-07-26,Desktop Web,United Kingdom
15370,CUST_15370,Female,36-50,Bronze,2009-03-11,Mobile Web,United Kingdom
15372,CUST_15372,Female,26-35,Bronze,2010-06-13,Mobile App,United Kingdom
15373,CUST_15373,Male,18-25,Bronze,2010-10-03,Mobile App,United Kingdom
15374,CUST_15374,Female,18-25,Bronze,2010-11-02,Mobile Web,United Kingdom
15376,CUST_15376,Male,36-50,Gold,2010-06-13,Mobile App,United Kingdom
15379,CUST_15379,Non-Binary,26-35,Silver,2010-11-26,Mobile App,United Kingdom
15380,CUST_15380,Male,26-35,Silver,2009-07-04,Mobile App,United Kingdom
15381,CUST_15381,Male,36-50,Silver,2009-02-23,Mobile Web,United Kingdom
15382,CUST_15382,Female,36-50,Gold,2009-10-21,Mobile App,United Kingdom
15384,CUST_15384,Male,18-25,Silver,2010-07-14,Mobile Web,United Kingdom
15385,CUST_15385,Male,26-35,Gold,2010-08-31,Desktop Web,United Kingdom
15386,CUST_15386,Female,26-35,Bronze,2011-02-24,Mobile App,United Kingdom
15388,CUST_15388,Female,36-50,Gold,2010-08-30,Mobile App,Canada
15389,CUST_15389,Male,51-65,Silver,2011-02-19,Mobile App,United Kingdom
15392,CUST_15392,Male,26-35,Bronze,2011-04-12,Desktop Web,United Kingdom
15393,CUST_15393,Male,51-65,Silver,2011-02-21,Desktop Web,United Kingdom
15394,CUST_15394,Male,36-50,Silver,2011-09-03,Desktop Web,United Kingdom
15395,CUST_15395,Male,36-50,Bronze,2010-10-03,Mobile App,United Kingdom
15396,CUST_15396,Female,36-50,Silver,2009-07-27,Desktop Web,United Kingdom
15397,CUST_15397,Female,26-35,Bronze,2010-01-03,Mobile Web,United Kingdom
15398,CUST_15398,Female,18-25,Bronze,2011-06-02,Desktop Web,United Kingdom
15399,CUST_15399,Female,36-50,Platinum,2010-08-22,Mobile Web,United Kingdom
15400,CUST_15400,Male,36-50,Silver,2009-12-30,Mobile App,United Kingdom
15402,CUST_15402,Male,36-50,Gold,2009-04-27,Mobile Web,United Kingdom
15405,CUST_15405,Male,26-35,Silver,2009-08-15,Mobile App,United Kingdom
15406,CUST_15406,Female,51-65,Bronze,2011-08-27,Mobile App,United Kingdom
15407,CUST_15407,Male,36-50,Silver,2010-12-05,Mobile Web,United Kingdom
15408,CUST_15408,Male,18-25,Silver,2009-02-21,Mobile Web,United Kingdom
15410,CUST_15410,Male,26-35,Platinum,2011-02-04,Desktop Web,United Kingdom
15411,CUST_15411,Male,36-50,Bronze,2009-05-06,Mobile App,United Kingdom
15412,CUST_15412,Female,36-50,Gold,2011-07-17,Mobile App,United Kingdom
15414,CUST_15414,Female,26-35,Gold,2010-03-05,Desktop Web,United Kingdom
15415,CUST_15415,Female,51-65,Silver,2011-10-20,Mobile Web,United Kingdom
15416,CUST_15416,Female,26-35,Platinum,2009-06-03,Mobile App,United Kingdom
15417,CUST_15417,Female,26-35,Bronze,2009-10-20,Mobile Web,United Kingdom
15419,CUST_15419,Male,51-65,Platinum,2010-07-01,Mobile App,United Kingdom
15421,CUST_15421,Male,51-65,Silver,2010-12-27,Mobile Web,United Kingdom
15422,CUST_15422,Male,36-50,Bronze,2009-04-18,Mobile Web,United Kingdom
15423,CUST_15423,Male,51-65,Gold,2010-02-18,Mobile App,United Kingdom
15424,CUST_15424,Female,18-25,Silver,2009-12-05,Mobile App,United Kingdom
15426,CUST_15426,Male,51-65,Silver,2009-06-02,Mobile Web,United Kingdom
15427,CUST_15427,Female,26-35,Silver,2010-03-28,Desktop Web,United Kingdom
15428,CUST_15428,Female,26-35,Bronze,2011-04-11,Desktop Web,United Kingdom
15429,CUST_15429,Female,26-35,Silver,2011-07-19,Desktop Web,United Kingdom
15432,CUST_15432,Female,26-35,Gold,2009-08-06,Mobile App,United Kingdom
15433,CUST_15433,Female,26-35,Bronze,2010-12-21,Mobile Web,United Kingdom
15434,CUST_15434,Female,26-35,Bronze,2009-08-05,Mobile App,United Kingdom
15435,CUST_15435,Female,18-25,Bronze,2011-06-16,Mobile Web,United Kingdom
15436,CUST_15436,Non-Binary,26-35,Bronze,2011-08-27,Mobile App,United Kingdom
15437,CUST_15437,Female,36-50,Silver,2010-08-11,Desktop Web,United Kingdom
15438,CUST_15438,Female,26-35,Gold,2009-02-27,Mobile App,United Kingdom
15440,CUST_15440,Female,26-35,Platinum,2009-03-01,Mobile App,United Kingdom
15442,CUST_15442,Male,36-50,Silver,2010-01-19,Mobile App,United Kingdom
15443,CUST_15443,Female,51-65,Bronze,2009-11-22,Desktop Web,United Kingdom
15444,CUST_15444,Female,36-50,Gold,2010-10-16,Desktop Web,United Kingdom
15445,CUST_15445,Female,26-35,Gold,2010-01-31,Mobile Web,United Kingdom
15447,CUST_15447,Female,36-50,Silver,2010-11-25,Mobile App,United Kingdom
15448,CUST_15448,Female,26-35,Silver,2010-02-24,Desktop Web,United Kingdom
15449,CUST_15449,Female,18-25,Gold,2011-06-05,Desktop Web,United Kingdom
15450,CUST_15450,Female,26-35,Silver,2010-08-13,Mobile App,United Kingdom
15452,CUST_15452,Female,51-65,Bronze,2009-04-07,Mobile App,United Kingdom
15453,CUST_15453,Female,26-35,Silver,2011-05-27,Desktop Web,United Kingdom
15454,CUST_15454,Male,18-25,Bronze,2009-10-17,Mobile App,United Kingdom
15456,CUST_15456,Male,18-25,Bronze,2009-07-29,Mobile App,United Kingdom
15457,CUST_15457,Female,51-65,Bronze,2009-08-11,Desktop Web,United Kingdom
15458,CUST_15458,Female,36-50,Bronze,2010-11-05,Mobile App,United Kingdom
15460,CUST_15460,Male,26-35,Bronze,2009-10-19,Desktop Web,United Kingdom
15462,CUST_15462,Female,36-50,Bronze,2010-11-21,Mobile Web,United Kingdom
15463,CUST_15463,Female,36-50,Silver,2010-09-22,Desktop Web,United Kingdom
15464,CUST_15464,Male,36-50,Gold,2009-03-08,Desktop Web,United Kingdom
15465,CUST_15465,Female,26-35,Platinum,2009-12-14,Mobile App,United Kingdom
15466,CUST_15466,Female,51-65,Bronze,2011-02-24,Mobile Web,United Kingdom
15467,CUST_15467,Female,26-35,Silver,2010-11-21,Mobile App,United Kingdom
15468,CUST_15468,Male,36-50,Platinum,2011-07-30,Desktop Web,United Kingdom
15469,CUST_15469,Female,18-25,Bronze,2009-03-10,Tablet,United Kingdom
15471,CUST_15471,Male,26-35,Silver,2011-09-04,Desktop Web,United Kingdom
15472,CUST_15472,Non-Binary,26-35,Gold,2009-01-12,Desktop Web,United Kingdom
15473,CUST_15473,Female,36-50,Bronze,2009-02-16,Mobile App,United Kingdom
15475,CUST_15475,Female,18-25,Gold,2011-05-29,Mobile App,United Kingdom
15478,CUST_15478,Female,36-50,Gold,2009-12-23,Desktop Web,United Kingdom
15480,CUST_15480,Female,26-35,Bronze,2011-01-20,Mobile App,Malta
15482,CUST_15482,Female,36-50,Bronze,2010-10-24,Desktop Web,United Kingdom
15483,CUST_15483,Male,51-65,Bronze,2010-12-07,Mobile App,United Kingdom
15484,CUST_15484,Male,36-50,Bronze,2010-11-21,Mobile Web,United Kingdom
15485,CUST_15485,Male,36-50,Silver,2009-11-30,Mobile App,United Kingdom
15488,CUST_15488,Female,36-50,Silver,2010-07-10,Desktop Web,United Kingdom
15489,CUST_15489,Male,26-35,Bronze,2009-01-06,Desktop Web,United Kingdom
15491,CUST_15491,Male,51-65,Gold,2011-05-01,Desktop Web,United Kingdom
15492,CUST_15492,Male,26-35,Bronze,2011-10-16,Mobile App,United Kingdom
15493,CUST_15493,Female,36-50,Bronze,2009-09-13,Desktop Web,United Kingdom
15494,CUST_15494,Male,36-50,Bronze,2010-03-14,Mobile App,United Kingdom
15497,CUST_15497,Female,26-35,Silver,2010-09-23,Mobile App,United Kingdom
15498,CUST_15498,Female,26-35,Bronze,2009-12-17,Mobile App,United Kingdom
15500,CUST_15500,Female,26-35,Bronze,2009-02-19,Desktop Web,United Kingdom
15502,CUST_15502,Male,51-65,Bronze,2009-03-26,Mobile App,United Kingdom
15503,CUST_15503,Male,51-65,Gold,2009-10-05,Tablet,United Kingdom
15504,CUST_15504,Female,36-50,Platinum,2011-02-02,Desktop Web,United Kingdom
15505,CUST_15505,Female,36-50,Bronze,2011-06-01,Mobile App,United Kingdom
15506,CUST_15506,Female,51-65,Bronze,2009-07-09,Desktop Web,United Kingdom
15507,CUST_15507,Female,18-25,Silver,2009-08-06,Mobile Web,United Kingdom
15508,CUST_15508,Female,26-35,Silver,2009-09-21,Mobile App,United Kingdom
15510,CUST_15510,Female,36-50,Bronze,2010-09-19,Desktop Web,United Kingdom
15511,CUST_15511,Male,51-65,Gold,2010-08-30,Desktop Web,United Kingdom
15512,CUST_15512,Female,51-65,Silver,2011-02-16,Mobile App,United Kingdom
15513,CUST_15513,Female,26-35,Silver,2010-10-02,Mobile Web,United Kingdom
